1513693375309,19e5567879845cfa,-59.1387335,-37.3287282
1513693380683,19e5567879845cfa,-59.1387278,-37.3287338
1513696280502,19e5567879845cfa,-59.1387456,-37.3287337
1513696285760,19e5567879845cfa,-59.1388317,-37.3287711
1513696290729,19e5567879845cfa,-59.1388601,-37.3287477
1513696299595,19e5567879845cfa,-59.1388601,-37.3287477
1513696304650,19e5567879845cfa,-59.1388601,-37.3287477
1513696309681,19e5567879845cfa,-59.1388601,-37.3287477
1513696392985,19e5567879845cfa,-59.1386881,-37.3287037
1513696406307,19e5567879845cfa,-59.1386372,-37.3287533
1513696411228,19e5567879845cfa,-59.1386468,-37.3286865
1513696421392,19e5567879845cfa,-59.138625,-37.3286473
1513696426698,19e5567879845cfa,-59.1386234,-37.328626
1513696436470,19e5567879845cfa,-59.1386285,-37.3286337
1513696441872,19e5567879845cfa,-59.1386187,-37.3286239
1513696451626,19e5567879845cfa,-59.1386187,-37.3286235
1513697538904,19e5567879845cfa,-59.138809,-37.3286541
1513697548859,19e5567879845cfa,-59.1386644,-37.3286327
1513698113446,19e5567879845cfa,-59.1386461,-37.3286427
1513698116361,19e5567879845cfa,-59.1386312,-37.328637
1513698121684,19e5567879845cfa,-59.1386613,-37.3285812
1513698126667,19e5567879845cfa,-59.138677,-37.3285913
1513698131678,19e5567879845cfa,-59.1386297,-37.3286403
1513698136703,19e5567879845cfa,-59.1386208,-37.3286289
1513699405273,19e5567879845cfa,-59.1386055,-37.3286195
1513699410941,19e5567879845cfa,-59.1386061,-37.3286192
1513699605106,19e5567879845cfa,-59.1386672,-37.3286696
1513699610404,19e5567879845cfa,-59.1386214,-37.3286337
1513699716822,19e5567879845cfa,-59.1393622,-37.3288326
1513699681000,19e5567879845cfa,-59.1385267,-37.32832
1513699682000,19e5567879845cfa,-59.1384917,-37.3284767
1513699683000,19e5567879845cfa,-59.1383767,-37.3285483
1513699684000,19e5567879845cfa,-59.1382767,-37.3285583
1513699685000,19e5567879845cfa,-59.1384817,-37.3286033
1513699731086,19e5567879845cfa,-59.13848,-37.3286467
1513699689000,19e5567879845cfa,-59.1384667,-37.3289167
1513699690000,19e5567879845cfa,-59.1383983,-37.3288817
1513699691000,19e5567879845cfa,-59.1383917,-37.3288483
1513699693000,19e5567879845cfa,-59.13839,-37.3287483
1513699695000,19e5567879845cfa,-59.1384517,-37.3288867
1513699696000,19e5567879845cfa,-59.1384217,-37.32892
1513699697000,19e5567879845cfa,-59.1384233,-37.3289433
1513699699000,19e5567879845cfa,-59.1384983,-37.3289167
1513699700000,19e5567879845cfa,-59.1384933,-37.3289
1513699702000,19e5567879845cfa,-59.1385,-37.32897
1513699704000,19e5567879845cfa,-59.13847,-37.328975
1513699705000,19e5567879845cfa,-59.138455,-37.3289867
1513699707000,19e5567879845cfa,-59.138445,-37.3290267
1513699709000,19e5567879845cfa,-59.1384767,-37.329065
1513699710000,19e5567879845cfa,-59.1385183,-37.329045
1513699711000,19e5567879845cfa,-59.13853,-37.3290317
1513699712000,19e5567879845cfa,-59.1385517,-37.3290467
1513699714000,19e5567879845cfa,-59.1386367,-37.3290333
1513699715000,19e5567879845cfa,-59.1386667,-37.3290283
1513699717000,19e5567879845cfa,-59.1387383,-37.3291067
1513699719000,19e5567879845cfa,-59.1388067,-37.32916
1513699721000,19e5567879845cfa,-59.1388433,-37.32916
1513699722000,19e5567879845cfa,-59.1388533,-37.32916
1513699723000,19e5567879845cfa,-59.1388633,-37.329155
1513699724000,19e5567879845cfa,-59.1388733,-37.329155
1513699725000,19e5567879845cfa,-59.1388783,-37.3291617
1513699726000,19e5567879845cfa,-59.1388983,-37.32916
1513699727000,19e5567879845cfa,-59.138925,-37.3291617
1513699729000,19e5567879845cfa,-59.1389567,-37.32917
1513699731000,19e5567879845cfa,-59.1389867,-37.3291817
1513699732000,19e5567879845cfa,-59.1390133,-37.3291517
1513699734000,19e5567879845cfa,-59.1390267,-37.329115
1513699735000,19e5567879845cfa,-59.1390417,-37.329115
1513699736000,19e5567879845cfa,-59.1390483,-37.329135
1513699738000,19e5567879845cfa,-59.1390717,-37.3291283
1513699740000,19e5567879845cfa,-59.1390983,-37.32911
1513699741000,19e5567879845cfa,-59.13909,-37.3291067
1513699743000,19e5567879845cfa,-59.1391617,-37.3291133
1513699744000,19e5567879845cfa,-59.1391967,-37.3291133
1513699746000,19e5567879845cfa,-59.1392617,-37.329075
1513699747000,19e5567879845cfa,-59.1392783,-37.3290633
1513699749000,19e5567879845cfa,-59.1393283,-37.3290867
1513699750000,19e5567879845cfa,-59.1393583,-37.3291483
1513699752000,19e5567879845cfa,-59.1393883,-37.3292817
1513699753000,19e5567879845cfa,-59.1394217,-37.3293117
1513699754000,19e5567879845cfa,-59.1394367,-37.3293033
1513699756000,19e5567879845cfa,-59.13948,-37.32929
1513699757000,19e5567879845cfa,-59.1394967,-37.3292767
1513699759000,19e5567879845cfa,-59.1395167,-37.329275
1513699760000,19e5567879845cfa,-59.1395317,-37.3292783
1513699762000,19e5567879845cfa,-59.1395467,-37.329305
1513699764000,19e5567879845cfa,-59.1395667,-37.3293267
1513699765000,19e5567879845cfa,-59.1395767,-37.3293333
1513699767000,19e5567879845cfa,-59.1396033,-37.32934
1513699769000,19e5567879845cfa,-59.13962,-37.3293567
1513699770000,19e5567879845cfa,-59.1396383,-37.3293617
1513699771000,19e5567879845cfa,-59.1396533,-37.32938
1513699773000,19e5567879845cfa,-59.13968,-37.3294133
1513699774000,19e5567879845cfa,-59.1396967,-37.3294267
1513699776000,19e5567879845cfa,-59.1397117,-37.3294317
1513699778000,19e5567879845cfa,-59.1397367,-37.3293917
1513699780000,19e5567879845cfa,-59.13975,-37.3293633
1513699781000,19e5567879845cfa,-59.1397567,-37.3293517
1513699782000,19e5567879845cfa,-59.1397667,-37.3293467
1513699783000,19e5567879845cfa,-59.1397617,-37.3293533
1513699785000,19e5567879845cfa,-59.1397767,-37.3293683
1513699786000,19e5567879845cfa,-59.1397883,-37.32937
1513699787000,19e5567879845cfa,-59.1398083,-37.3293617
1513699788000,19e5567879845cfa,-59.13983,-37.3293817
1513699789000,19e5567879845cfa,-59.13985,-37.3293767
1513699791000,19e5567879845cfa,-59.139885,-37.3294233
1513699792000,19e5567879845cfa,-59.1399033,-37.3294267
1513699794000,19e5567879845cfa,-59.1399617,-37.3294283
1513699796000,19e5567879845cfa,-59.1401333,-37.32945
1513699797000,19e5567879845cfa,-59.14017,-37.32943
1513699799000,19e5567879845cfa,-59.14037,-37.3294833
1513699801000,19e5567879845cfa,-59.1404467,-37.3294783
1513699802000,19e5567879845cfa,-59.140475,-37.3295033
1513699804000,19e5567879845cfa,-59.14054,-37.3295383
1513699805000,19e5567879845cfa,-59.14057,-37.3295683
1513699807000,19e5567879845cfa,-59.1406267,-37.32963
1513699808000,19e5567879845cfa,-59.1406483,-37.329645
1513699809000,19e5567879845cfa,-59.1406483,-37.329645
1513699810000,19e5567879845cfa,-59.1406483,-37.329645
1513699811000,19e5567879845cfa,-59.1406483,-37.329645
1513699813000,19e5567879845cfa,-59.1406483,-37.329645
1513699814000,19e5567879845cfa,-59.1406483,-37.329645
1513699816000,19e5567879845cfa,-59.1406483,-37.329645
1513699817000,19e5567879845cfa,-59.1406483,-37.329645
1513699819000,19e5567879845cfa,-59.1406733,-37.3296667
1513699821000,19e5567879845cfa,-59.1406783,-37.3296683
1513699822000,19e5567879845cfa,-59.1406783,-37.3296683
1513699823000,19e5567879845cfa,-59.1406783,-37.3296683
1513699825000,19e5567879845cfa,-59.1406783,-37.3296683
1513699827000,19e5567879845cfa,-59.1406783,-37.3296683
1513699828000,19e5567879845cfa,-59.140695,-37.3296717
1513699830000,19e5567879845cfa,-59.1407,-37.3296733
1513699831000,19e5567879845cfa,-59.1407033,-37.3296767
1513699832000,19e5567879845cfa,-59.1407033,-37.3296767
1513699834000,19e5567879845cfa,-59.1407033,-37.3296683
1513699835000,19e5567879845cfa,-59.1407017,-37.3296633
1513699836000,19e5567879845cfa,-59.140685,-37.32965
1513699837000,19e5567879845cfa,-59.14066,-37.32964
1513699838000,19e5567879845cfa,-59.140625,-37.329625
1513699839000,19e5567879845cfa,-59.14057,-37.3296033
1513699840000,19e5567879845cfa,-59.140505,-37.32958
1513699842000,19e5567879845cfa,-59.1403433,-37.32953
1513699844000,19e5567879845cfa,-59.1401417,-37.3294583
1513699846000,19e5567879845cfa,-59.1399383,-37.3293883
1513699847000,19e5567879845cfa,-59.139845,-37.329355
1513699849000,19e5567879845cfa,-59.1396733,-37.3292917
1513699851000,19e5567879845cfa,-59.1395283,-37.3292417
1513699852000,19e5567879845cfa,-59.1394633,-37.3292183
1513699854000,19e5567879845cfa,-59.13932,-37.329165
1513699856000,19e5567879845cfa,-59.139155,-37.329105
1513699858000,19e5567879845cfa,-59.138995,-37.32904
1513699859000,19e5567879845cfa,-59.13892,-37.3290117
1513699860000,19e5567879845cfa,-59.1388483,-37.328985
1513699861000,19e5567879845cfa,-59.1387833,-37.3289717
1513699863000,19e5567879845cfa,-59.138655,-37.3289433
1513699864000,19e5567879845cfa,-59.1385883,-37.32892
1513699865000,19e5567879845cfa,-59.1385217,-37.3288983
1513699867000,19e5567879845cfa,-59.13839,-37.3288667
1513699868000,19e5567879845cfa,-59.1383233,-37.3288433
1513699869000,19e5567879845cfa,-59.1382667,-37.3288283
1513699871000,19e5567879845cfa,-59.13817,-37.3288033
1513699873000,19e5567879845cfa,-59.138125,-37.3287883
1513699875000,19e5567879845cfa,-59.1380667,-37.3288083
1513699877000,19e5567879845cfa,-59.1380067,-37.3289083
1513699879000,19e5567879845cfa,-59.1379567,-37.32906
1513699881000,19e5567879845cfa,-59.137875,-37.329215
1513699883000,19e5567879845cfa,-59.137795,-37.32938
1513699884000,19e5567879845cfa,-59.1377517,-37.32946
1513699886000,19e5567879845cfa,-59.137675,-37.32961
1513699887000,19e5567879845cfa,-59.1376317,-37.32968
1513699889000,19e5567879845cfa,-59.137685,-37.3298
1513699890000,19e5567879845cfa,-59.13765,-37.3298567
1513699891000,19e5567879845cfa,-59.1376233,-37.3299
1513699893000,19e5567879845cfa,-59.13763,-37.3299567
1513699894000,19e5567879845cfa,-59.1376217,-37.3299717
1513699895000,19e5567879845cfa,-59.1376183,-37.3299817
1513699897000,19e5567879845cfa,-59.1376133,-37.3301083
1513699899000,19e5567879845cfa,-59.137535,-37.3302117
1513699900000,19e5567879845cfa,-59.1375067,-37.3302667
1513699901000,19e5567879845cfa,-59.1374717,-37.3303283
1513699903000,19e5567879845cfa,-59.1373883,-37.3304683
1513699904000,19e5567879845cfa,-59.1373483,-37.33054
1513699905000,19e5567879845cfa,-59.1373083,-37.3306083
1513699907000,19e5567879845cfa,-59.1372267,-37.330745
1513699908000,19e5567879845cfa,-59.1371883,-37.330815
1513699909000,19e5567879845cfa,-59.1371517,-37.3308817
1513699910000,19e5567879845cfa,-59.1371133,-37.3309467
1513699912000,19e5567879845cfa,-59.1370433,-37.3310683
1513699913000,19e5567879845cfa,-59.1370067,-37.3311167
1513699914000,19e5567879845cfa,-59.1369733,-37.3311617
1513699916000,19e5567879845cfa,-59.1369183,-37.331235
1513699917000,19e5567879845cfa,-59.1369233,-37.3312617
1513699918000,19e5567879845cfa,-59.1368933,-37.331305
1513699920000,19e5567879845cfa,-59.1368283,-37.3314183
1513699922000,19e5567879845cfa,-59.1367417,-37.3315483
1513699923000,19e5567879845cfa,-59.1366917,-37.3316267
1513699924000,19e5567879845cfa,-59.1366383,-37.3317083
1513699926000,19e5567879845cfa,-59.1365483,-37.3318517
1513699927000,19e5567879845cfa,-59.1365083,-37.33192
1513699928000,19e5567879845cfa,-59.1364667,-37.3319917
1513699930000,19e5567879845cfa,-59.1363717,-37.3321483
1513699932000,19e5567879845cfa,-59.1362867,-37.3323017
1513699933000,19e5567879845cfa,-59.1362517,-37.3323533
1513699935000,19e5567879845cfa,-59.1362,-37.3324333
1513699936000,19e5567879845cfa,-59.136175,-37.3324717
1513699938000,19e5567879845cfa,-59.13613,-37.332575
1513699939000,19e5567879845cfa,-59.136075,-37.3326417
1513699941000,19e5567879845cfa,-59.1359883,-37.33278
1513699943000,19e5567879845cfa,-59.1359067,-37.3329267
1513699944000,19e5567879845cfa,-59.1358667,-37.333005
1513699945000,19e5567879845cfa,-59.1358233,-37.3330867
1513699946000,19e5567879845cfa,-59.1357767,-37.3331667
1513699948000,19e5567879845cfa,-59.13569,-37.3333367
1513699949000,19e5567879845cfa,-59.135645,-37.33341
1513699950000,19e5567879845cfa,-59.13561,-37.3334817
1513699952000,19e5567879845cfa,-59.1355483,-37.33359
1513699954000,19e5567879845cfa,-59.1354967,-37.333655
1513699955000,19e5567879845cfa,-59.13545,-37.33367
1513699957000,19e5567879845cfa,-59.13534,-37.3336417
1513699958000,19e5567879845cfa,-59.135275,-37.33363
1513699959000,19e5567879845cfa,-59.1351933,-37.3336017
1513699960000,19e5567879845cfa,-59.1351,-37.3335617
1513699962000,19e5567879845cfa,-59.1348983,-37.3334933
1513699963000,19e5567879845cfa,-59.1347917,-37.3334517
1513699965000,19e5567879845cfa,-59.1346183,-37.33339
1513699967000,19e5567879845cfa,-59.134505,-37.333335
1513699969000,19e5567879845cfa,-59.1343833,-37.3332817
1513699970000,19e5567879845cfa,-59.134295,-37.3332483
1513699972000,19e5567879845cfa,-59.1340983,-37.333165
1513699973000,19e5567879845cfa,-59.1339933,-37.33311
1513699975000,19e5567879845cfa,-59.1337733,-37.33301
1513699976000,19e5567879845cfa,-59.1336617,-37.3329583
1513699977000,19e5567879845cfa,-59.13355,-37.3329083
1513699979000,19e5567879845cfa,-59.1334,-37.332845
1513699980000,19e5567879845cfa,-59.1333433,-37.3328183
1513699982000,19e5567879845cfa,-59.1333183,-37.33278
1513699984000,19e5567879845cfa,-59.1332617,-37.33275
1513699985000,19e5567879845cfa,-59.1332367,-37.3327417
1513699986000,19e5567879845cfa,-59.1331633,-37.3327217
1513699988000,19e5567879845cfa,-59.1330817,-37.3326833
1513699989000,19e5567879845cfa,-59.13306,-37.3326667
1513699991000,19e5567879845cfa,-59.1330367,-37.3326367
1513699992000,19e5567879845cfa,-59.1330333,-37.3326267
1513699994000,19e5567879845cfa,-59.1330283,-37.3326117
1513699995000,19e5567879845cfa,-59.1330283,-37.3326117
1513699997000,19e5567879845cfa,-59.1330283,-37.3326117
1513699998000,19e5567879845cfa,-59.1330283,-37.3326117
1513699999000,19e5567879845cfa,-59.1330283,-37.3326117
1513700001000,19e5567879845cfa,-59.1330283,-37.3326117
1513700003000,19e5567879845cfa,-59.1330283,-37.3326117
1513700005000,19e5567879845cfa,-59.1330283,-37.3326117
1513700007000,19e5567879845cfa,-59.13294,-37.3325733
1513700009000,19e5567879845cfa,-59.1328583,-37.3325417
1513700010000,19e5567879845cfa,-59.1328067,-37.3325183
1513700012000,19e5567879845cfa,-59.1326533,-37.3324517
1513700014000,19e5567879845cfa,-59.1325133,-37.3323917
1513700016000,19e5567879845cfa,-59.1323733,-37.3323317
1513700018000,19e5567879845cfa,-59.1322417,-37.332275
1513700019000,19e5567879845cfa,-59.132185,-37.3322567
1513700021000,19e5567879845cfa,-59.1320583,-37.3322017
1513700023000,19e5567879845cfa,-59.13194,-37.3321517
1513700025000,19e5567879845cfa,-59.1318583,-37.3321317
1513700027000,19e5567879845cfa,-59.1318033,-37.3321317
1513700028000,19e5567879845cfa,-59.131795,-37.3321317
1513700029000,19e5567879845cfa,-59.1317867,-37.33213
1513700030000,19e5567879845cfa,-59.1317867,-37.33213
1513700031000,19e5567879845cfa,-59.1317867,-37.33213
1513700033000,19e5567879845cfa,-59.131685,-37.3320833
1513700034000,19e5567879845cfa,-59.131635,-37.332065
1513700035000,19e5567879845cfa,-59.1315733,-37.332045
1513700036000,19e5567879845cfa,-59.1314933,-37.3320083
1513700037000,19e5567879845cfa,-59.1314033,-37.331965
1513700038000,19e5567879845cfa,-59.1313083,-37.33192
1513700039000,19e5567879845cfa,-59.1312183,-37.331885
1513700041000,19e5567879845cfa,-59.1310117,-37.3317933
1513700042000,19e5567879845cfa,-59.1309,-37.3317483
1513700044000,19e5567879845cfa,-59.1306733,-37.3316633
1513700045000,19e5567879845cfa,-59.130565,-37.331625
1513700047000,19e5567879845cfa,-59.1303667,-37.3315533
1513700048000,19e5567879845cfa,-59.13029,-37.3315233
1513700050000,19e5567879845cfa,-59.1301467,-37.331465
1513700052000,19e5567879845cfa,-59.12999,-37.3314033
1513700054000,19e5567879845cfa,-59.1298283,-37.3313367
1513700055000,19e5567879845cfa,-59.1297617,-37.3313117
1513700056000,19e5567879845cfa,-59.129705,-37.3312867
1513700058000,19e5567879845cfa,-59.1295883,-37.3312383
1513700059000,19e5567879845cfa,-59.1295217,-37.33121
1513700061000,19e5567879845cfa,-59.1293467,-37.3311467
1513700063000,19e5567879845cfa,-59.1291433,-37.331065
1513700065000,19e5567879845cfa,-59.1289167,-37.3309767
1513700067000,19e5567879845cfa,-59.1287533,-37.3309183
1513700068000,19e5567879845cfa,-59.1286967,-37.330895
1513700069000,19e5567879845cfa,-59.1286617,-37.3308767
1513700071000,19e5567879845cfa,-59.128575,-37.3308233
1513700073000,19e5567879845cfa,-59.12842,-37.3307667
1513700074000,19e5567879845cfa,-59.12835,-37.3307467
1513700076000,19e5567879845cfa,-59.1281517,-37.330665
1513700077000,19e5567879845cfa,-59.1280317,-37.33061
1513700079000,19e5567879845cfa,-59.1277717,-37.3304983
1513700080000,19e5567879845cfa,-59.1276533,-37.3304533
1513700082000,19e5567879845cfa,-59.1274917,-37.330385
1513700084000,19e5567879845cfa,-59.1273283,-37.3303133
1513700086000,19e5567879845cfa,-59.1272617,-37.33028
1513700088000,19e5567879845cfa,-59.12727,-37.3302783
1513700089000,19e5567879845cfa,-59.1272717,-37.3302783
1513700091000,19e5567879845cfa,-59.1272717,-37.3302783
1513700093000,19e5567879845cfa,-59.1272717,-37.3302783
1513700094000,19e5567879845cfa,-59.1272717,-37.3302783
1513700095000,19e5567879845cfa,-59.1272717,-37.3302783
1513700097000,19e5567879845cfa,-59.1272717,-37.3302783
1513700098000,19e5567879845cfa,-59.1272717,-37.3302783
1513700099000,19e5567879845cfa,-59.1272717,-37.3302783
1513700100000,19e5567879845cfa,-59.1272717,-37.3302783
1513700101000,19e5567879845cfa,-59.1272717,-37.3302783
1513700103000,19e5567879845cfa,-59.1272717,-37.3302783
1513700105000,19e5567879845cfa,-59.1272717,-37.3302783
1513700107000,19e5567879845cfa,-59.1272717,-37.3302783
1513700109000,19e5567879845cfa,-59.1272717,-37.3302783
1513700111000,19e5567879845cfa,-59.1272717,-37.3302783
1513700113000,19e5567879845cfa,-59.1272717,-37.3302783
1513700114000,19e5567879845cfa,-59.1272717,-37.3302783
1513700115000,19e5567879845cfa,-59.127235,-37.3302633
1513700116000,19e5567879845cfa,-59.1272033,-37.3302517
1513700141000,19e5567879845cfa,-59.124655,-37.329295
1513700142000,19e5567879845cfa,-59.1245417,-37.32925
1513700144000,19e5567879845cfa,-59.1244133,-37.3292017
1513700146000,19e5567879845cfa,-59.1242533,-37.3291467
1513700148000,19e5567879845cfa,-59.12417,-37.32908
1513700149000,19e5567879845cfa,-59.1241767,-37.3290833
1513700150000,19e5567879845cfa,-59.1241783,-37.3290817
1513700152000,19e5567879845cfa,-59.1241683,-37.3290817
1513700153000,19e5567879845cfa,-59.1241517,-37.32908
1513700154000,19e5567879845cfa,-59.124135,-37.3290767
1513700156000,19e5567879845cfa,-59.12404,-37.32904
1513700157000,19e5567879845cfa,-59.1239717,-37.329015
1513700159000,19e5567879845cfa,-59.1238183,-37.3289583
1513700161000,19e5567879845cfa,-59.1236467,-37.3288783
1513700162000,19e5567879845cfa,-59.1235533,-37.3288417
1513700164000,19e5567879845cfa,-59.1233683,-37.3287667
1513700165000,19e5567879845cfa,-59.12327,-37.32873
1513700166000,19e5567879845cfa,-59.1231717,-37.3286917
1513700167000,19e5567879845cfa,-59.1230733,-37.3286533
1513700168000,19e5567879845cfa,-59.1229817,-37.328615
1513700170000,19e5567879845cfa,-59.12281,-37.3285467
1513700171000,19e5567879845cfa,-59.1227333,-37.32852
1513700172000,19e5567879845cfa,-59.1226633,-37.328495
1513700174000,19e5567879845cfa,-59.1225217,-37.3284433
1513700175000,19e5567879845cfa,-59.122445,-37.3284133
1513700176000,19e5567879845cfa,-59.1223617,-37.3283817
1513700178000,19e5567879845cfa,-59.1221683,-37.3283067
1513700179000,19e5567879845cfa,-59.1220617,-37.3282667
1513700180000,19e5567879845cfa,-59.1219533,-37.328225
1513700182000,19e5567879845cfa,-59.1217533,-37.3281467
1513700183000,19e5567879845cfa,-59.121655,-37.32811
1513700184000,19e5567879845cfa,-59.1215583,-37.3280733
1513700185000,19e5567879845cfa,-59.121455,-37.3280417
1513700186000,19e5567879845cfa,-59.1213783,-37.32801
1513700188000,19e5567879845cfa,-59.1212783,-37.3279667
1513700190000,19e5567879845cfa,-59.121245,-37.327955
1513700191000,19e5567879845cfa,-59.1212467,-37.327955
1513700193000,19e5567879845cfa,-59.1212467,-37.327955
1513700194000,19e5567879845cfa,-59.1212467,-37.327955
1513700196000,19e5567879845cfa,-59.1211983,-37.3279383
1513700197000,19e5567879845cfa,-59.1211567,-37.3279233
1513700198000,19e5567879845cfa,-59.1211067,-37.3279033
1513700200000,19e5567879845cfa,-59.120975,-37.3278533
1513700201000,19e5567879845cfa,-59.1208983,-37.327825
1513700203000,19e5567879845cfa,-59.1207183,-37.3277617
1513700205000,19e5567879845cfa,-59.120525,-37.3276917
1513700207000,19e5567879845cfa,-59.1203267,-37.3276167
1513700209000,19e5567879845cfa,-59.12012,-37.3275367
1513700210000,19e5567879845cfa,-59.1200083,-37.3274967
1513700212000,19e5567879845cfa,-59.1198433,-37.3274383
1513700213000,19e5567879845cfa,-59.1197733,-37.3274217
1513700215000,19e5567879845cfa,-59.1196583,-37.3274683
1513700216000,19e5567879845cfa,-59.1196033,-37.3275067
1513700218000,19e5567879845cfa,-59.1195267,-37.3276617
1513700220000,19e5567879845cfa,-59.119425,-37.327845
1513700222000,19e5567879845cfa,-59.11932,-37.3280233
1513700223000,19e5567879845cfa,-59.1192733,-37.3281083
1513700224000,19e5567879845cfa,-59.1192283,-37.3281867
1513700226000,19e5567879845cfa,-59.11915,-37.328325
1513700227000,19e5567879845cfa,-59.1191217,-37.32838
1513700229000,19e5567879845cfa,-59.11908,-37.3284517
1513700231000,19e5567879845cfa,-59.1190667,-37.32847
1513700232000,19e5567879845cfa,-59.11907,-37.3284667
